problem,count_atoms,solutions_classic,solutions_quaternion,MDE_classic,MDE_quaternion,minRMSDclassic,argminRMSDclassic,minRMSDquaternion,argminRMSDquaternion,samples_classic,samples_quaternion,memory_classic,memory_quaternion,allocs_classic,allocs_quaternion,time_classic(mean),time_quaternion(mean),gctime_classic(mean),gctime_quaternion(mean),time_classic(median),time_quaternion(median),gctime_classic(median),gctime_quaternion(median),time_classic(minimum),time_quaternion(minimum),gctime_classic(minimum),gctime_quaternion(minimum),time_classic(maxium),time_quaternion(maxium),gctime_classic(maximum),gctime_quaternion(maximum)
pdb2k37,356,8,8,1.9208872387385644e-13,2.524708744176637e-13,3.714731327827065e-12,1,3.6185299310894224e-12,1,100000,100000,2980176,1754544,11887,13983,0.0015085643203400002,0.00129424315662,0.00010207834004,0.0001043855652,0.0013935360000000001,0.001178114,0.0,0.0,0.0013651470000000001,0.001142094,0.0,0.0,0.00523541,0.00585673,0.0031491320000000002,0.004251701
pdb2k3i,656,8,8,3.8099885955711296e-13,4.008887596032049e-13,0.004622528809877421,2,0.004622528809925636,2,87003,100000,6770096,3550224,32369,37885,0.0034406709322437157,0.00277703895557,0.00023616327707090562,0.00021355852,0.0031944380000000004,0.002560307,0.0,0.0,0.003139067,0.002489596,0.0,0.0,0.00734873,0.007333652,0.003133807,0.004396922
pdb2k6s,494,8,8,2.099706223268827e-13,2.650768634004867e-13,8.299828673623247e-12,2,8.451879903029541e-12,2,74496,99416,7909744,3490928,35649,43307,0.004020135261624785,0.003008805631870122,0.0002469081227314218,0.00020263286044499881,0.0037622930000000003,0.0028028195,0.0,0.0,0.0036787850000000004,0.0027289600000000003,0.0,0.0,0.008266816,0.007791893,0.003029079,0.004272278
pdb2k7o,1096,8,8,1.2786944686959462e-13,1.4164377758158492e-13,0.00018663086695891988,1,0.0001866308669188657,1,12151,17268,48011504,17467568,302657,355195,0.024670470013496832,0.017357792512334956,0.0017281489344086907,0.0012088264534398888,0.024603786000000002,0.0162237455,0.001663451,0.0,0.024203896000000003,0.01583348,0.001471136,0.0,0.044062487000000004,0.02468189,0.0032854150000000003,0.004885876
pdb2kdh,434,8,8,1.9469307438440624e-11,2.2278639148438762e-11,7.22086321182779e-5,2,7.220868466767909e-5,2,100000,100000,3628944,2080656,15247,17901,0.0018538010579100001,0.00157627053995,0.00012568855361,0.00012415770943,0.001716473,0.0014424330000000001,0.0,0.0,0.0016837540000000002,0.001404557,0.0,0.0,0.005831379,0.006205269,0.0031168980000000003,0.004274835
pdb2kdl,338,8,8,2.300985661732239e-13,2.918645243642588e-13,4.459075933989039e-12,2,4.45133913188085e-12,2,100000,100000,2766256,1603600,11193,13181,0.0014005330370100001,0.00118815845264,9.571198495e-5,9.675027301000002e-5,0.0012928680000000002,0.0010822255,0.0,0.0,0.0012661780000000002,0.001049901,0.0,0.0,0.005199966,0.005758132,0.0031827400000000003,0.004249104
pdb2kdm,338,8,8,3.1906938353262083e-12,3.283650411462981e-12,2.189554614461948e-11,1,2.1643375005666545e-11,1,100000,100000,2778032,1615376,11193,13181,0.00143654323383,0.0012272780695,9.638524014e-5,9.741939412e-5,0.001328486,0.0011202665000000001,0.0,0.0,0.001302832,0.001088556,0.0,0.0,0.00523072,0.005779394,0.003209754,0.004240713
pdb2kdp,428,8,8,2.6206441271537823e-13,2.864954590835194e-13,3.0282875506105655e-12,1,3.074050080120381e-12,1,100000,100000,3556368,2039952,14943,17561,0.00180644646743,0.00153304206845,0.00012314946076,0.00012201436669000001,0.0016703150000000001,0.0014010090000000002,0.0,0.0,0.00163921,0.0013658930000000002,0.0,0.0,0.0050644,0.005993766,0.003117461,0.004299133
pdb2kdr,170,8,8,6.617580999222866e-14,8.489712223827665e-14,6.30235910519952e-5,2,6.30235910862868e-5,2,100000,100000,1395776,820896,5505,6485,0.0006810121462700001,0.00056941713483,4.813820623000001e-5,5.017997726e-5,0.000623752,0.000510637,0.0,0.0,0.000610961,0.0004994,0.0,0.0,0.004283651,0.0052312470000000005,0.003118206,0.004280305
pdb2kes,290,8,8,4.46727988115211e-14,5.424753165509185e-14,0.0001852778961237529,7,0.00018527789614658142,7,100000,100000,2404016,1409296,9441,11141,0.0011806888772100002,0.00098614575563,8.353824945e-5,8.587894441e-5,0.0010859300000000001,0.0008917065000000001,0.0,0.0,0.001063797,0.00086271,0.0,0.0,0.004960864000000001,0.005605992000000001,0.0031158600000000002,0.004296159
pdb2kib,352,8,8,2.5325696278355543e-12,2.5390763723413143e-12,2.9705724387178165e-5,1,2.9705724652024978e-5,1,17831,26637,32788080,10690288,155501,201907,0.016814303765857217,0.011254412010661862,0.0007261577436487017,0.0005555910995607614,0.016763504000000002,0.010719599000000002,0.0009959860000000001,0.0,0.015584344000000002,0.010497128000000001,0.0,0.0,0.029137754000000002,0.017568981,0.0,0.0
pdb2kjn,158,8,8,9.827058427865576e-14,1.1735646909429318e-13,1.976398619480696e-12,2,1.9264690636227566e-12,2,100000,100000,1274048,741152,5113,6021,0.00063415101478,0.00054277610742,4.384300791e-5,4.5650520080000006e-5,0.0005811690000000001,0.000487636,0.0,0.0,0.0005694200000000001,0.00047728200000000004,0.0,0.0,0.004228422,0.005298283,0.0031018150000000004,0.004336863000000001
pdb2kjo,158,8,8,2.284002510360425e-13,2.421449892945445e-13,1.2876378329193626e-11,1,1.2920699979918896e-11,1,100000,100000,1271488,738592,5113,6021,0.00063350858396,0.0005423639074000001,4.405703274e-5,4.560037368e-5,0.000581287,0.000486521,0.0,0.0,0.0005676240000000001,0.00047687,0.0,0.0,0.004263999,0.0053666090000000005,0.003132601,0.004350789
pdb2kjr,572,8,8,3.2467703164221933e-12,3.2521360004136667e-12,5.134072845026279e-11,2,5.1082161346523685e-11,2,100000,100000,4690960,2709616,20607,23999,0.00239327653832,0.00203973552874,0.00016715418404000002,0.00016229936354,0.0022124550000000003,0.0018688815000000001,0.0,0.0,0.002169344,0.0018193010000000002,0.0,0.0,0.0059408360000000006,0.0067329930000000005,0.003261875,0.004297236
pdb2kko,1300,8,8,1.19117217423409e-13,1.2844880688768354e-13,0.0006964321404347811,2,0.0006964321404310813,2,10796,15309,54096432,20065232,354253,412773,0.027767832077991852,0.01958023183114508,0.0020250036529270102,0.00141103080397152,0.027542403,0.018252006,0.0017517255000000002,0.0,0.026974781000000003,0.017909898,0.001610504,0.0,0.04678708,0.025025021,0.0035004800000000003,0.0
pdb2kl5,662,8,8,1.8200790239573805e-13,2.0201404096091043e-13,2.450505342001881e-12,1,2.520617436731334e-12,1,100000,100000,5449424,3153200,24627,28559,0.0027940697097700003,0.00237321739242,0.00019389859611000003,0.00019306726053,0.00258786,0.0021746895000000002,0.0,0.0,0.002534395,0.0021089200000000002,0.0,0.0,0.007260214,0.007201769,0.003207492,0.004428667
pdb2klz,276,2,2,3.4393524890136593e-14,4.4431585122814635e-14,3.978567141835922e-13,1,3.7834468349529913e-13,1,100000,100000,1580080,633136,7289,8911,0.0008260870145300001,0.0006063810453,4.559385875e-5,3.684456763e-5,0.0007752900000000001,0.000564892,0.0,0.0,0.00075706,0.0005518340000000001,0.0,0.0,0.004003672000000001,0.00492959,0.002942366,0.004148257000000001
pdb2koz,200,8,8,1.0668068990210974e-12,1.1506896747093216e-12,4.720396317869848e-5,2,4.720396388725041e-5,2,100000,100000,1633536,953696,6485,7645,0.0008353952069,0.0007249904361000001,5.560440382e-5,5.720695501e-5,0.0007683820000000001,0.000657122,0.0,0.0,0.000755522,0.0006421150000000001,0.0,0.0,0.004340237,0.005442229000000001,0.0030910010000000003,0.004330055
pdb2kp0,200,8,8,4.894115191776196e-12,5.594824886171199e-12,7.839183723985705e-11,2,8.24043432840029e-11,2,100000,100000,1623296,943456,6485,7645,0.0008189263377600001,0.0007054946393000001,5.535575254e-5,5.6632985240000006e-5,0.0007522515000000001,0.0006385130000000001,0.0,0.0,0.000740127,0.000623232,0.0,0.0,0.0044511640000000005,0.0054031290000000004,0.003134773,0.004284274
pdb2ksg,290,8,8,3.215094158437433e-14,3.967005404680052e-14,9.202666931207268e-13,1,9.220805038965277e-13,1,100000,100000,2366128,1371408,9441,11141,0.0011995177154,0.00102532177973,8.269224032e-5,8.403551033000001e-5,0.0011067870000000001,0.000934475,0.0,0.0,0.001082243,0.000899935,0.0,0.0,0.004687824,0.005661277,0.0032209340000000004,0.004336085
pdb2kt8,458,8,8,3.313899590896005e-12,3.5350045103312297e-12,0.00041572812179247896,1,0.0004157281211350418,1,100000,100000,3735632,2153136,15831,18539,0.00191068918709,0.0016385187931800002,0.00012975034343,0.00012873876023,0.0017671190000000002,0.0015005785000000002,0.0,0.0,0.0017349720000000002,0.001456161,0.0,0.0,0.005877871000000001,0.006009011000000001,0.0032352260000000003,0.004037957
pdb2kuh,404,8,8,2.014555108811514e-14,2.4913461570393946e-14,0.0011667321496440465,6,0.0011667321496077034,6,100000,100000,3345104,1951536,13743,16127,0.0017180750384900001,0.0014745073308000001,0.00011660783218,0.00011665246700000001,0.001588177,0.00134697,0.0,0.0,0.001554798,0.0013113010000000002,0.0,0.0,0.005653578,0.005925998,0.0031236700000000003,0.004308771
pdb2kwh,338,8,8,1.4083371028807223e-13,1.8248076929810993e-13,0.0020587427476230127,2,0.002058742747837382,2,100000,100000,2790800,1628144,11191,13179,0.00140472802464,0.00118835124025,9.677095738000001e-5,9.848131266e-5,0.0012961770000000001,0.001081083,0.0,0.0,0.001273302,0.001046656,0.0,0.0,0.005100449,0.005745513000000001,0.0031827580000000004,0.004280509
pdb2kxa,144,2,2,1.3253632478098313e-12,1.3510687053989362e-12,3.9711505364529986e-12,1,3.73916669854354e-12,1,100000,100000,820240,335120,3769,4599,0.00043600345674,0.00033629609730000007,2.316043487e-5,1.9926021540000003e-5,0.00040853600000000003,0.000312752,0.0,0.0,0.000400185,0.00030467300000000004,0.0,0.0,0.003672054,0.004920476,0.00291142,0.004257383
pdb2kyb,362,8,8,1.3212931450150882e-11,1.3728784479693354e-11,3.1200228904525426e-6,2,3.1200251736342264e-6,2,100000,100000,3818608,1934448,16433,19663,0.00197817839687,0.0016053720242300003,0.00012604018632,0.00011593869890000001,0.001838978,0.0014801355,0.0,0.0,0.001807257,0.001440902,0.0,0.0,0.005458026,0.006226860000000001,0.003081387,0.004295434
pdb2l3m,428,8,8,1.0275145438521628e-12,9.339773795460965e-13,0.0015178431244098633,1,0.0015178431237432306,1,100000,100000,3536528,2058992,14671,17199,0.0018181363933100002,0.0015584639551,0.00012336331202,0.00012317407212,0.001683016,0.0014265585,0.0,0.0,0.0016521650000000001,0.0013886780000000002,0.0,0.0,0.005292987000000001,0.006159106,0.0031807220000000004,0.004270809
pdb2l3n,626,8,8,3.023892605853579e-14,3.6320320702871914e-14,0.00039987226914818335,5,0.00039987226914524836,5,33358,46008,17786448,6799536,97779,116615,0.008983304372864081,0.006513432024017563,0.0005747675332154206,0.00042923954590506,0.008430408,0.0060880725000000005,0.0,0.0,0.008284252,0.005956188,0.0,0.0,0.015125939000000001,0.011720948,0.0,0.004518875
pdb2l45,116,8,8,2.2362363552806333e-14,3.0333669952981925e-14,5.946611605973967e-13,1,6.780824988514463e-13,1,100000,100000,925664,539712,3741,4397,0.00046980603568,0.00040623012290000006,3.273588385e-5,3.173472135e-5,0.00043100200000000005,0.000368527,0.0,0.0,0.00042202200000000003,0.000358814,0.0,0.0,0.004076126,0.005206260000000001,0.0031771290000000003,0.004452513
pdb2l5r,138,2,2,3.5345620196653736e-14,4.4363378337060945e-14,3.0491249681437326e-13,2,3.003091403639522e-13,2,100000,100000,778512,314384,3605,4399,0.00039789762703,0.00029480433080000004,2.152926749e-5,1.866086425e-5,0.000372576,0.0002723625,0.0,0.0,0.00036385700000000004,0.00026627000000000004,0.0,0.0,0.0035672430000000003,0.004885088,0.002929258,0.004244228
pdb2l6q,374,4,4,4.4346729322729575e-11,5.41316727116061e-11,1.611532632401075e-9,1,1.6752423742175052e-9,1,100000,100000,2215232,1092736,9738,11676,0.00113174455683,0.0009050017909500002,7.191208079000001e-5,6.455801172000001e-5,0.001050301,0.0008321260000000001,0.0,0.0,0.00103194,0.000813716,0.0,0.0,0.004571235,0.005454314,0.003002832,0.0042554540000000005
pdb2l6r,374,8,8,2.0595785085149846e-12,2.1740285468576234e-12,1.0970153269759956e-10,2,9.825039388994162e-11,2,100000,100000,3116592,1789104,12945,15239,0.0015789005720200002,0.00133118714921,0.00010835422703,0.00010823756722,0.0014580225000000002,0.001210502,0.0,0.0,0.001430866,0.001180195,0.0,0.0,0.005594698,0.005795499,0.0031522620000000003,0.004285746
pdb2l98,434,8,8,3.272615659833284e-13,3.637048432090723e-13,5.6413327262690386e-12,2,6.208853011027453e-12,2,100000,100000,3562128,2063600,14903,17467,0.0018101978534000001,0.001554285714,0.0001239021949,0.00012371201389000001,0.0016729525,0.001419742,0.0,0.0,0.0016381990000000001,0.001382446,0.0,0.0,0.005175046,0.006138997,0.002836723,0.004249061
pdb2lci,806,8,8,2.578607947518248e-13,2.403661904402223e-13,1.2014687006151182e-12,1,1.1830374349630412e-12,1,87343,100000,6727504,3927472,31059,35855,0.003425369438501082,0.00286429169204,0.0002464914971090986,0.00023634273894000002,0.003167445,0.002622075,0.0,0.0,0.003109679,0.002547755,0.0,0.0,0.00764845,0.008453889000000001,0.0021055740000000002,0.003710829
pdb2lde,152,8,8,3.153971402527563e-14,3.7658013908755865e-14,0.006040603000681381,2,0.006040603000663526,2,100000,100000,1216320,704416,4917,5789,0.0006084938374100001,0.0005188400131900001,4.262285189e-5,4.391338212000001e-5,0.0005567005,0.0004655085,0.0,0.0,0.000545429,0.000454673,0.0,0.0,0.004233707000000001,0.005335701,0.003205124,0.004363692000000001
pdb2le7,122,8,8,2.111083034945309e-14,2.7492738774796412e-14,8.894020981401291e-14,2,1.1008021424698446e-13,2,100000,100000,976432,569488,3937,4629,0.00048424670661000003,0.0004160683986700001,3.407946941e-5,3.6044765330000006e-5,0.00044382600000000003,0.00037371,0.0,0.0,0.00043436600000000005,0.000364193,0.0,0.0,0.0039040470000000003,0.005210978000000001,0.0031579200000000003,0.004420933
pdb2ler,68,8,8,1.314082223301642e-14,1.5317609886964543e-14,5.109648886944766e-14,2,6.20005869936675e-14,2,100000,100000,527328,309312,2165,2533,0.00026165685299,0.00022171994614,1.79561391e-5,1.837484448e-5,0.00023840900000000003,0.000199055,0.0,0.0,0.000231405,0.000192511,0.0,0.0,0.004022468,0.005324274,0.0031970960000000004,0.004457387
pdb2lgi,338,8,8,1.0680595907604644e-12,1.0521980334597673e-12,9.725491032272403e-12,2,9.651789276976816e-12,2,100000,100000,2791376,1628720,11195,13183,0.00143875540165,0.00123161246286,9.746944539e-5,9.896480959000002e-5,0.001330416,0.001123378,0.0,0.0,0.001302296,0.001089465,0.0,0.0,0.005066421000000001,0.005790118,0.003139736,0.004279888
pdb2lhc,338,8,8,2.9015403435107584e-12,2.9971792373867497e-12,3.8367084452158243e-10,1,3.8166104345851466e-10,1,100000,100000,2881616,1635504,11763,13919,0.0014581888372,0.00122432901023,9.942556588e-5,9.908234307e-5,0.001346954,0.001114635,0.0,0.0,0.0013225840000000001,0.001085156,0.0,0.0,0.0053920570000000004,0.0059175830000000006,0.0031838920000000002,0.004340769
pdb2lhd,338,8,8,1.92969715521171e-12,2.03276112982786e-12,1.3048418728585646e-11,2,1.4591945556824103e-11,2,100000,100000,2773936,1611280,11193,13181,0.0014328680686000001,0.00122409912188,9.7166438e-5,9.781608919e-5,0.0013235270000000001,0.0011166165000000001,0.0,0.0,0.001298651,0.0010819310000000002,0.0,0.0,0.005264270000000001,0.005872444,0.0032204250000000003,0.004334868
pdb2lhe,338,8,8,4.963273373633092e-11,4.9674590210403924e-11,9.786247638524107e-10,2,9.786693694368188e-10,2,100000,100000,2999280,1689680,12357,14597,0.00156126268874,0.00131037021368,0.00010382512332000001,0.00010276729209000001,0.001446094,0.001197738,0.0,0.0,0.001410542,0.001164476,0.0,0.0,0.005142823,0.005946598,0.002858966,0.004308373
pdb2lhg,338,8,8,6.485342901926329e-14,7.343021875594336e-14,5.099481357799371e-13,6,5.468302141972233e-13,6,100000,100000,2806736,1644080,11195,13183,0.00143640614631,0.00122882443176,9.794521545000002e-5,9.981499686e-5,0.0013269800000000002,0.0011192635,0.0,0.0,0.001290635,0.00108544,0.0,0.0,0.005003129,0.005793645,0.003118874,0.0043242490000000005
pdb2lix,162,2,2,4.841969424338826e-14,5.613890041309142e-14,4.998823908227103e-13,1,5.151727671482812e-13,1,100000,100000,914912,366816,4245,5183,0.00047881277239,0.00037018226988,2.560277104e-5,2.166209865e-5,0.000447551,0.000344729,0.0,0.0,0.00043971,0.00033634,0.0,0.0,0.0035872720000000003,0.0049236290000000005,0.002950297,0.004239727
pdb2lld,242,8,8,1.9378635170120388e-13,2.2156923417407576e-13,0.0033972092229214274,5,0.003397209222831204,5,100000,100000,1973856,1147072,7873,9285,0.0010194930059800001,0.00088051517634,7.004973704000002e-5,7.123293217e-5,0.0009370790000000001,0.0007979695,0.0,0.0,0.000920026,0.0007753990000000001,0.0,0.0,0.004805672,0.00562728,0.0031866000000000004,0.004330911000000001
pdb2lm9,578,8,8,6.253741057609906e-14,7.712970359434496e-14,0.0022966812691206802,2,0.002296681269268269,2,100000,100000,4857968,2855632,20877,24305,0.0024194839043500003,0.00203272493094,0.00017231963006,0.00017097642138000002,0.002230193,0.001852148,0.0,0.0,0.002193818,0.0018015630000000002,0.0,0.0,0.006671087,0.006538352000000001,0.003176412,0.004323755
pdb2lmf,140,8,8,1.2815924144359556e-13,1.4624379191060193e-13,0.00010942335028852379,1,0.00010942335023541883,1,100000,100000,1139792,669872,4525,5325,0.00056365771795,0.00047697937432,3.994735933e-5,4.1891579100000005e-5,0.000514063,0.00042641500000000003,0.0,0.0,0.000504428,0.000416702,0.0,0.0,0.004200494,0.005435841,0.003133644,0.004439205
pdb2ln3,500,8,8,1.291547290443794e-13,1.3586601568288124e-13,2.5821359801894603e-13,1,2.9986537760695095e-13,1,100000,100000,4128720,2399280,17455,20415,0.00210051558828,0.0018040895580500001,0.00014388354187,0.00014412614056,0.001942546,0.0016517060000000002,0.0,0.0,0.0019072470000000002,0.0016072730000000002,0.0,0.0,0.006071925000000001,0.006405483,0.0029838670000000003,0.004332294
pdb2lo2,230,8,8,2.0682148612300044e-14,2.5707090297657407e-14,0.014422641493518611,2,0.014422641493549493,2,100000,100000,1870432,1085632,7465,8805,0.00094447254437,0.00080822823442,6.328955362e-5,6.428260047e-5,0.0008700800000000001,0.0007334010000000001,0.0,0.0,0.000852491,0.0007164270000000001,0.0,0.0,0.004282404,0.005450396000000001,0.0027983920000000002,0.004262862
pdb2lqp,428,8,8,2.949761771266508e-13,3.0853190351595486e-13,0.0005781488704409129,2,0.0005781488705878534,2,100000,100000,3528912,2051376,14675,17203,0.00179507931912,0.00152669419487,0.00012331328735,0.00012324153153,0.0016621255000000001,0.0013941070000000001,0.0,0.0,0.001628373,0.001358987,0.0,0.0,0.00531251,0.005977565000000001,0.003203852,0.004084433
pdb2lr0,806,8,8,3.5494785363294634e-12,3.4397905563329737e-12,1.2202027642117518e-11,1,1.1746736722307909e-11,1,86701,100000,6730608,3930576,31061,35857,0.003450821004786566,0.00289834934416,0.00024657634855422664,0.00023767450539000003,0.003191895,0.0026560800000000003,0.0,0.0,0.003140457,0.0025754700000000003,0.0,0.0,0.0075432400000000005,0.007711159,0.0032820460000000003,0.004374892
pdb2lrh,806,8,8,5.631069327394288e-13,6.563942991196785e-13,2.9721468714135798e-12,1,2.909928377445812e-12,1,87532,100000,6700880,3900848,31059,35855,0.0034183688811177627,0.00283688442874,0.00024566582032856555,0.00023535281330000002,0.003161428,0.002599263,0.0,0.0,0.0031070670000000002,0.0025105260000000003,0.0,0.0,0.007655348,0.007346247,0.0033224220000000002,0.0041019970000000005
pdb2ls9,152,8,8,1.1222917313541202e-13,1.4705518164577132e-13,2.704455347966754e-12,1,3.042508514794197e-12,1,100000,100000,1228640,716736,4919,5791,0.00061778439059,0.00053182915163,4.276338776e-5,4.4465148500000005e-5,0.0005659630000000001,0.000477952,0.0,0.0,0.0005525220000000001,0.00046689400000000003,0.0,0.0,0.003977906000000001,0.005340682,0.0031092050000000003,0.004370571
pdb2lsa,140,8,8,5.235144448551714e-14,6.997778751368641e-14,0.0025535443657376433,2,0.002553544365853592,2,100000,100000,1145936,676016,4525,5325,0.00058454445443,0.0005042471617400001,4.007409086e-5,4.2319820540000006e-5,0.000535407,0.00045340100000000003,0.0,0.0,0.000523606,0.00044047400000000005,0.0,0.0,0.0042518040000000005,0.005299329,0.0031734840000000003,0.004340973000000001
pdb2lss,422,8,8,1.229549401036634e-13,1.454957528293137e-13,0.0012372259319892033,1,0.0012372259319453416,1,100000,100000,3496112,2039568,14441,16933,0.0018182214171700002,0.00157874541945,0.00012183596104,0.00012254049144,0.0016856780000000001,0.001447661,0.0,0.0,0.0016497340000000001,0.001407323,0.0,0.0,0.005416054,0.006115267000000001,0.003153294,0.0043559770000000005
pdb2lt3,680,8,8,7.244743448151415e-14,7.759769656383514e-14,9.696099871943064e-13,6,1.0252921467000647e-12,6,100000,100000,5701104,3303024,25881,30011,0.00289654483384,0.00244117306727,0.00020446750940000003,0.00019974889287000002,0.002678354,0.0022362595,0.0,0.0,0.0026323260000000004,0.0021704700000000003,0.0,0.0,0.007355360000000001,0.006852805,0.003399847,0.00405085
pdb2lu6,86,8,8,5.355817744978073e-15,6.9224983349632646e-15,0.00775500185548293,1,0.007755001855480786,1,100000,100000,670112,389120,2761,3237,0.00032701210568,0.00027740330604,2.345585999e-5,2.489586422e-5,0.00029827200000000003,0.00024724800000000004,0.0,0.0,0.000292218,0.00024055000000000002,0.0,0.0,0.004017730000000001,0.005314857,0.003281754,0.004490306
pdb2lx0,194,8,8,3.568507712498106e-13,4.0346255035405237e-13,7.485100343419803e-12,1,7.530417006494221e-12,1,100000,100000,1589584,930736,6289,7413,0.00080701192874,0.00069505270739,5.409259472e-5,5.593263808e-5,0.000741187,0.000628383,0.0,0.0,0.000730142,0.000613589,0.0,0.0,0.004141138,0.0055120410000000005,0.002760657,0.004343316
pdb2lxb,892,8,8,1.5415676859344335e-13,1.5851564039008308e-13,9.017233300096412e-13,1,8.657662739607121e-13,1,36956,50454,15868400,6931920,84845,100525,0.008104996798895984,0.0059374106639711426,0.0005545293780171015,0.0004352506264319975,0.007566542000000001,0.005506772,0.0,0.0,0.0074446040000000005,0.005369166000000001,0.0,0.0,0.015718977000000002,0.01113424,0.0033572370000000003,0.0029129750000000004
pdb2lxy,404,8,8,9.312707540462642e-13,1.025380663971454e-12,1.1155302805403446e-10,2,1.1214569086140365e-10,2,100000,100000,3332304,1938736,13743,16127,0.00167564400149,0.00141254595747,0.00011618309608000002,0.00011603905540000001,0.001547573,0.001288201,0.0,0.0,0.0015184290000000002,0.001250358,0.0,0.0,0.005618027,0.006002399,0.0031444100000000003,0.004345105
pdb2lxz,194,8,8,2.3708298587553867e-12,2.7920735732172023e-12,0.00011003012766528621,2,0.00011003012879848601,2,100000,100000,1573712,914864,6289,7413,0.00080237812818,0.00069290521476,5.4154332150000006e-5,5.5408451680000004e-5,0.000738061,0.000627224,0.0,0.0,0.000723957,0.0006128560000000001,0.0,0.0,0.004301333,0.005323845000000001,0.003090648,0.004276959
pdb2m1a,158,8,8,6.345533187791874e-15,7.612304921729216e-15,9.177068732976431e-14,1,9.045068477326475e-14,1,100000,100000,1284832,751936,5115,6023,0.00064135456779,0.0005493178076300001,4.476845359e-5,4.6728288000000005e-5,0.0005873590000000001,0.0004931660000000001,0.0,0.0,0.000576102,0.00048158200000000004,0.0,0.0,0.004281624,0.005445404,0.0031844010000000003,0.004406434
pdb2m1j,182,8,8,1.8647628448738666e-14,2.2124739285849154e-14,1.5890129471556345e-13,2,1.6894064008547455e-13,2,100000,100000,1524656,868912,6167,7309,0.00076106650034,0.00064331519041,5.232314940000001e-5,5.318671155e-5,0.0006989585,0.0005812230000000001,0.0,0.0,0.0006870050000000001,0.000567578,0.0,0.0,0.004177833000000001,0.00530551,0.003119928,0.004298325
pdb2m2y,110,8,8,2.698702153601441e-13,2.8083087247113355e-13,0.0018177206886557478,1,0.001817720688554849,1,100000,100000,877696,512736,3547,4167,0.00044059011916000005,0.00038384643848000005,3.0907287100000004e-5,3.308610417e-5,0.00040430500000000004,0.000345166,0.0,0.0,0.00039456200000000005,0.000334745,0.0,0.0,0.003851502,0.004976676,0.003197801,0.004203298
pdb2m3f,134,8,8,3.62878306734107e-14,4.640529614105204e-14,9.524046892855507e-14,1,5.759690049037957e-14,1,100000,100000,1093152,644224,4331,5095,0.0005414851687799999,0.0004633290288,3.8374294500000005e-5,4.0797195070000005e-5,0.0004946865,0.000414466,0.0,0.0,0.00048547000000000005,0.00040536600000000005,0.0,0.0,0.004115525,0.005275496,0.003153616,0.004341169000000001
pdb2m8m,170,8,8,2.424431227135707e-14,3.057723701450658e-14,0.00697691101078696,5,0.006976911010848495,5,100000,100000,1384512,809632,5505,6485,0.0006853623602,0.0005822481440200001,4.8170125430000006e-5,5.002794062e-5,0.000628077,0.000523277,0.0,0.0,0.0006161890000000001,0.000511295,0.0,0.0,0.004044393,0.005305472,0.0031240200000000004,0.004358989000000001
pdb2m8o,170,8,8,1.7978758278543153e-14,2.3013304750508942e-14,0.004709728475859174,5,0.0047097284758395004,5,100000,100000,1385568,810688,5507,6487,0.00068726186083,0.00058661476735,4.8212212780000005e-5,5.0225861550000004e-5,0.0006295080000000001,0.0005276780000000001,0.0,0.0,0.0006193160000000001,0.000516093,0.0,0.0,0.004006139000000001,0.005284422,0.0030874690000000002,0.004340078000000001
pdb2m97,416,8,8,4.653936452349151e-14,5.846996491310035e-14,2.455964127917854e-12,6,2.459217709325598e-12,6,100000,100000,3429008,1993456,14207,16663,0.0017343119276600001,0.00147123094195,0.00011969987123000002,0.00011978813093000001,0.0016019790000000001,0.001339827,0.0,0.0,0.001569768,0.001306682,0.0,0.0,0.005695695000000001,0.0060974010000000006,0.003227662,0.004291096
pdb2m9g,1108,8,8,2.93882229620002e-13,3.1698335116167636e-13,4.969242769587356e-12,1,4.956701273391767e-12,1,60565,73435,9592368,5561328,46701,53771,0.004939303854932717,0.004075363704323552,0.00036800493071906216,0.0003400139140328182,0.004563871000000001,0.00373235,0.0,0.0,0.004478234,0.003630181,0.0,0.0,0.010006467,0.009283896,0.003520993,0.004538634000000001
pdb2m9r,242,8,8,3.536742566419241e-14,4.406036605025292e-14,3.750539014952443e-12,1,3.647971455848277e-12,1,100000,100000,1952448,1086784,8127,9629,0.00094311857176,0.0007697785866900001,6.618272492e-5,6.477178186000001e-5,0.0008657280000000001,0.000695603,0.0,0.0,0.0008514250000000001,0.000678492,0.0,0.0,0.004325894,0.005453709,0.0028325240000000003,0.0042823060000000005
pdb2mdv,460,8,8,3.1780055578161528e-12,3.1783475855185865e-12,0.00047209873441786854,2,0.0004720987344987309,2,100000,100000,3823312,2239568,15875,18617,0.0019680337765000003,0.0017266761409900002,0.00013361467504,0.00013441576642,0.0018237235000000001,0.001584298,0.0,0.0,0.0017874700000000002,0.001534081,0.0,0.0,0.005496225,0.006304173000000001,0.0031748730000000004,0.004303739
pdb2me1,164,8,8,1.8863528147783274e-13,2.2023637098306982e-13,0.00014934475833036523,2,0.00014934475830722646,2,100000,100000,1320128,766240,5309,6253,0.0006619216850300001,0.00056710556829,4.616523454e-5,4.7561685940000005e-5,0.000606752,0.0005096380000000001,0.0,0.0,0.000592972,0.000498821,0.0,0.0,0.004347054,0.005341263000000001,0.0031569890000000002,0.004329218
